ltot		l1		l2		l3		dtof	dlambda		dtof1ord	dMterm	dSterm	dXterm	dDterm
 5385.234414    5001.310101     201.141629     182.782684   -6.377785e-003   -6.470329e-003   2.490097e-009   0.000000e+000   1.654050e-009   -1.972134e-010   1.033261e-009
 5373.442255    4997.310757     200.763346     175.368152   -3.613049e-003   7.269654e-003   -2.113239e-009   0.000000e+000   -1.451817e-009   4.676553e-010   -1.129078e-009
 5372.230597    4998.875703     197.642218     175.712676   -2.435289e-003   8.750680e-003   -2.518048e-009   0.000000e+000   -2.144980e-009   2.723537e-010   -6.454220e-010
 5374.249762    5000.083081     197.969481     176.197201   5.818441e-004   6.649566e-003   -1.594707e-009   0.000000e+000   -1.262446e-009   2.757934e-010   -6.080547e-010
 5386.315235    5000.444946     200.075216     185.795073   4.143139e-003   -6.935340e-003   4.321215e-010   0.000000e+000   4.234077e-010   -4.218129e-010   4.305267e-010
 5378.285644    4998.135683     202.799671     177.350290   -8.209538e-004   1.907845e-003   -6.984852e-010   0.000000e+000   3.384985e-010   1.525086e-010   -1.189492e-009
 5384.101101    5005.159142     197.068557     181.873402   -4.858709e-003   -5.060338e-003   3.040479e-009   0.000000e+000   1.482013e-009   1.653209e-009   -9.474286e-011
 5381.832151    4998.124491     201.701642     182.006018   6.410621e-004   -2.054962e-003   -3.660127e-010   0.000000e+000   -1.149345e-010   -1.099812e-009   8.487338e-010
 5380.464419    4998.966252     203.847099     177.651067   1.403221e-003   -4.298047e-004   3.710536e-010   0.000000e+000   1.361041e-009   8.277053e-010   -1.817693e-009
 5382.356492    5004.675807     195.939527     181.741158   5.329938e-003   -2.311663e-003   -8.501677e-010   0.000000e+000   7.248661e-010   -8.185532e-010   -7.564806e-010
 5373.948703    5001.610850     195.782888     176.554966   -5.491790e-003   6.548749e-003   -2.573997e-009   0.000000e+000   -1.404670e-009   3.859661e-010   -1.555293e-009
 5377.222602    5005.724038     196.327244     175.171320   -7.836834e-003   2.612770e-003   3.630735e-011   0.000000e+000   1.505971e-009   -1.321797e-009   -1.478661e-010
 5381.735414    5000.921174     202.236659     178.577581   5.773932e-003   -1.566697e-003   3.062665e-009   0.000000e+000   1.633542e-009   1.948722e-009   -5.195984e-010
 5387.291744    5005.148001     196.067717     186.076026   6.864148e-003   -7.853515e-003   1.722232e-009   0.000000e+000   1.200877e-009   5.974725e-011   4.616070e-010
 5381.937623    5002.363696     200.513170     179.060758   -4.898658e-003   -2.583132e-003   1.283394e-009   0.000000e+000   1.803753e-009   -8.313864e-010   3.110272e-010
 5378.885618    5000.541039     199.226082     179.118497   -1.060054e-003   1.201301e-003   -1.200638e-009   0.000000e+000   3.184765e-011   -1.807710e-009   5.752248e-010
 5379.238974    4999.494985     197.851351     181.892637   2.588826e-003   1.063959e-003   -8.825592e-010   0.000000e+000   -1.557126e-009   1.988916e-010   4.756750e-010
 5377.636199    5000.871668     199.252772     177.511759   -1.501145e-003   2.603748e-003   -2.479013e-009   0.000000e+000   1.151455e-010   -9.202667e-010   -1.673892e-009
 5379.129466    4995.655569     204.200853     179.273043   -2.916952e-003   7.847681e-004   -1.908106e-009   0.000000e+000   -2.570962e-010   -1.491158e-009   -1.598517e-010
 5377.913324    4996.680119     202.523396     178.709809   -7.700405e-003   1.829406e-003   -2.253918e-009   0.000000e+000   -5.801154e-010   -7.493537e-010   -9.244486e-010
 5383.204718    4998.627688     200.643722     183.933309   -1.248086e-004   -3.685108e-003   5.222454e-010   0.000000e+000   -5.845993e-010   2.590855e-010   8.477592e-010
 5380.025053    4995.368743     201.772056     182.884255   -5.511310e-003   -4.340109e-004   -2.043885e-009   0.000000e+000   -1.923798e-009   1.694710e-010   -2.895579e-010
 5385.270149    5003.806719     196.538193     184.925237   6.965391e-003   -5.531067e-003   -7.059249e-010   0.000000e+000   5.219412e-010   -8.130962e-010   -4.147699e-010
 5371.095627    5001.224167     195.169613     174.701846   5.380400e-003   1.063298e-002   -3.695051e-010   0.000000e+000   -2.198851e-009   1.561329e-009   2.680164e-010
 5378.837070    4998.523115     203.589049     176.724906   6.437842e-004   1.382358e-003   3.735163e-010   0.000000e+000   1.108440e-009   5.563184e-010   -1.291242e-009
 5381.565206    5000.286757     199.841525     181.436924   -2.429177e-003   -1.974470e-003   -1.553539e-009   0.000000e+000   2.785852e-010   -4.918106e-010   -1.340313e-009
 5388.222496    5001.580842     203.122883     183.518771   -4.103506e-003   -9.724018e-003   4.551523e-009   0.000000e+000   2.729253e-009   1.376531e-009   4.457393e-010
 5383.573132    5000.224529     200.815899     182.532704   -2.050107e-003   -4.248889e-003   6.979578e-010   0.000000e+000   7.918715e-010   -1.193833e-009   1.099920e-009
 5379.505304    4997.916297     203.340141     178.248867   4.666531e-003   9.109973e-004   1.242001e-009   0.000000e+000   4.240634e-010   9.981048e-010   -1.801670e-010
 5382.491492    5000.990793     200.623394     180.877306   1.301521e-004   -2.848650e-003   1.528157e-009   0.000000e+000   8.812732e-010   7.861297e-010   -1.392457e-010
 5383.141017    5000.143569     199.920715     183.076734   2.394000e-003   -3.426978e-003   -1.807241e-009   0.000000e+000   1.109597e-010   -1.386125e-009   -5.320754e-010
 5386.161373    4999.846611     200.027722     186.287040   1.308801e-002   -6.102164e-003   -1.124144e-009   0.000000e+000   1.285695e-010   -2.058740e-009   8.060260e-010
 5377.059823    4999.786672     200.850380     176.422771   -3.595559e-003   3.111817e-003   -1.227129e-009   0.000000e+000   5.576020e-010   -1.590657e-009   -1.940743e-010
 5379.398656    5001.062191     202.340701     175.995764   7.548105e-003   1.245344e-003   1.894862e-009   0.000000e+000   1.827165e-009   1.809479e-009   -1.741782e-009
 5375.456216    4994.393731     202.486259     178.576226   -1.303678e-002   4.259975e-003   -3.981909e-009   0.000000e+000   -2.009891e-009   -1.267796e-009   -7.042219e-010
 5377.731921    4994.427813     202.599765     180.704344   -2.666011e-002   6.430172e-004   -3.015359e-009   0.000000e+000   -2.118950e-009   4.527925e-010   -1.349201e-009
 5381.382158    5004.519325     196.225752     180.637082   -2.116460e-003   -1.741514e-003   4.993821e-010   0.000000e+000   4.893368e-010   -4.606789e-010   4.707242e-010
 5376.524456    5000.080204     196.539115     179.905138   3.368736e-003   4.239408e-003   -1.692811e-009   0.000000e+000   -1.918886e-009   3.035124e-010   -7.743779e-011
 5383.319539    5003.953404     198.953263     180.412873   -8.884139e-004   -3.872846e-003   1.771615e-009   0.000000e+000   1.991048e-009   6.133665e-010   -8.327999e-010
 5382.321820    5002.101423     200.213104     180.007293   3.898545e-003   -2.377110e-003   1.101055e-009   0.000000e+000   1.181878e-009   -2.607433e-010   1.799196e-010
 5374.706579    5000.288779     195.208184     179.209617   2.968533e-003   6.299857e-003   -8.432636e-010   0.000000e+000   -2.753843e-009   1.144055e-009   7.665252e-010
 5383.083934    4997.864261     205.108328     180.111345   -1.256149e-003   -3.629786e-003   4.335548e-009   0.000000e+000   1.366623e-009   1.480816e-009   1.488109e-009
 5381.130756    5001.635367     200.354529     179.140860   3.245695e-003   -1.058908e-003   -1.851172e-009   0.000000e+000   1.395272e-009   -1.687103e-009   -1.559342e-009
 5380.064459    4996.016697     203.349376     180.698386   7.045877e-006   -7.346213e-005   -5.671057e-010   0.000000e+000   -6.781825e-010   -4.532456e-010   5.643224e-010
 5381.569719    4998.892871     204.294286     178.382562   -4.177572e-003   -2.108172e-003   8.030940e-010   0.000000e+000   1.845051e-009   7.935016e-010   -1.835459e-009
 5379.407799    5001.203993     203.259993     174.943813   -2.318914e-003   5.092236e-004   3.873687e-009   0.000000e+000   2.565464e-009   1.427579e-009   -1.193558e-010
 5385.483378    4997.660190     202.425710     185.397478   5.331493e-003   -5.895349e-003   4.905137e-010   0.000000e+000   4.821797e-011   -5.491355e-010   9.914312e-010
 5380.554273    5003.131892     200.222756     177.199625   -1.555149e-002   -1.779504e-003   1.402750e-009   0.000000e+000   2.269021e-009   -1.207348e-009   3.410768e-010
 5382.406549    4999.383698     205.324346     177.698505   -1.149614e-004   -2.769264e-003   1.993100e-009   0.000000e+000   2.723301e-009   1.127825e-009   -1.858026e-009
 5375.251437    5000.016052     197.432477     177.802907   -1.432949e-003   5.349384e-003   -4.725684e-009   0.000000e+000   -1.274694e-009   -2.160613e-009   -1.290376e-009
 5376.696929    4995.297180     202.830647     178.569102   -6.279338e-003   3.331319e-003   -3.018190e-009   0.000000e+000   -1.375946e-009   -1.293793e-009   -3.484516e-010
 5385.001842    4998.270264     202.736234     183.995344   1.131120e-003   -5.652296e-003   1.553983e-009   0.000000e+000   4.743660e-010   4.947075e-010   5.849096e-010
 5377.593440    5001.101783     197.687007     178.804650   8.744535e-004   2.827627e-003   -8.334273e-010   0.000000e+000   -8.688237e-010   2.702482e-010   -2.348518e-010
 5377.978191    5004.659217     196.276087     177.042887   1.812439e-003   2.454670e-003   -9.903275e-010   0.000000e+000   8.326717e-010   -1.343644e-009   -4.793552e-010
 5377.226489    5001.315045     195.951824     179.959620   -5.090582e-003   2.810347e-003   -1.836553e-009   0.000000e+000   -1.544033e-009   6.216801e-010   -9.142004e-010
 5379.461335    4999.272838     203.015484     177.173012   1.670570e-003   7.411529e-004   3.468300e-010   0.000000e+000   1.113775e-009   8.797663e-010   -1.646712e-009
 5385.362098    5003.616831     199.369419     182.375849   1.124302e-003   -6.065481e-003   1.214111e-009   0.000000e+000   1.978357e-009   -2.435923e-010   -5.206539e-010
 5384.369491    4999.891777     201.689229     182.788486   -4.944287e-003   -5.374161e-003   1.009045e-009   0.000000e+000   9.833670e-010   -1.426303e-009   1.451981e-009
 5381.927565    4995.956768     202.796413     183.174385   -6.972426e-004   -2.262768e-003   5.950679e-012   0.000000e+000   -1.090268e-009   2.654189e-010   8.307996e-010
 5381.107016    4998.087843     199.924212     183.094961   -2.636487e-004   -1.289668e-003   8.502039e-010   0.000000e+000   -1.563968e-009   1.418099e-009   9.960729e-010
 5379.856127    4997.009878     202.756052     180.090197   -5.235090e-003   -2.198271e-004   -1.251994e-009   0.000000e+000   -3.466897e-010   -2.421636e-010   -6.631411e-010
 5377.647700    4999.059147     200.860691     177.727862   1.325958e-003   2.798510e-003   -1.352235e-010   0.000000e+000   1.615714e-011   3.432533e-010   -4.946340e-010
 5380.284078    5003.818158     196.877511     179.588409   3.018714e-003   -1.040644e-004   -1.462887e-009   0.000000e+000   5.289961e-010   -5.633201e-010   -1.428563e-009
 5373.163546    4996.115107     200.799946     176.248493   -1.035158e-002   7.094188e-003   -2.885314e-009   0.000000e+000   -2.204268e-009   3.349073e-010   -1.015953e-009
 5376.794241    5002.858756     196.418312     177.517173   -6.974081e-003   3.168389e-003   -5.859535e-012   0.000000e+000   -2.727979e-010   -4.922364e-010   7.591747e-010
 5382.340593    5004.298632     196.126991     181.914970   7.331496e-004   -2.631296e-003   3.276724e-010   0.000000e+000   6.043708e-010   -5.132979e-010   2.365995e-010
 5380.637470    5001.197435     203.084116     176.355919   7.710699e-003   -1.646340e-004   4.713531e-010   0.000000e+000   2.444234e-009   -1.543008e-010   -1.818580e-009
 5385.217269    4999.772419     204.121142     181.323708   -7.066572e-003   -6.501291e-003   3.643116e-009   0.000000e+000   2.284759e-009   5.198319e-010   8.385244e-010
 5382.508459    5002.664423     194.827587     185.016449   1.492311e-002   -1.780854e-003   -2.173718e-009   0.000000e+000   -1.115205e-009   -1.372743e-009   3.142299e-010
 5379.724313    5000.949145     197.050440     181.724729   -1.007439e-003   2.423447e-004   1.282020e-009   0.000000e+000   -1.371109e-009   1.587390e-009   1.065740e-009
 5376.939902    5002.352137     196.107998     178.479768   -1.541255e-003   3.400744e-003   -1.979794e-009   0.000000e+000   -6.308738e-010   1.907431e-010   -1.539664e-009
 5381.732082    4995.393178     203.234835     183.104069   9.749216e-003   -1.270658e-003   1.480492e-009   0.000000e+000   -1.143240e-009   9.925193e-010   1.631213e-009
 5379.183678    4998.051472     198.720357     182.411848   -1.823005e-003   8.029832e-004   -1.180665e-009   0.000000e+000   -2.077984e-009   7.722306e-010   1.250889e-010
 5383.201693    5000.801675     202.372911     180.027106   -2.800711e-004   -3.693050e-003   2.155829e-009   0.000000e+000   1.936564e-009   7.386131e-010   -5.193479e-010
 5383.064756    5004.088017     198.171319     180.805420   -7.877760e-003   -4.094425e-003   1.516593e-009   0.000000e+000   1.487922e-009   -6.904884e-010   7.191592e-010
 5381.198162    4999.517624     197.371648     184.308890   -3.214480e-004   -1.398482e-003   -1.771335e-009   0.000000e+000   -1.804503e-009   1.044430e-010   -7.127555e-011
 5380.140532    4995.394599     201.923501     182.822432   -8.154075e-004   -2.212449e-004   -2.763334e-009   0.000000e+000   -1.733433e-009   -1.681374e-009   6.514728e-010
 5374.564399    4999.394135     198.089933     177.080331   -2.769644e-003   6.041005e-003   -1.730750e-009   0.000000e+000   -1.546561e-009   7.110056e-010   -8.951941e-010
 5378.022073    4996.786817     204.086395     177.148861   -2.681484e-004   2.251220e-003   -1.511715e-009   0.000000e+000   1.498872e-010   -3.856044e-010   -1.275997e-009
 5382.094062    4998.114534     203.385195     180.594333   -3.448944e-003   -2.655976e-003   1.830431e-009   0.000000e+000   8.214147e-010   -6.245015e-012   1.015262e-009
 5379.993035    4999.348571     201.154715     179.489750   -3.531504e-003   -2.516863e-004   4.084210e-010   0.000000e+000   1.526238e-010   -1.027693e-009   1.283490e-009
 5376.446345    4996.538159     200.283004     179.625181   -2.402847e-002   2.313269e-003   -3.147244e-009   0.000000e+000   -2.273198e-009   4.019384e-010   -1.275984e-009
 5375.693322    5000.228137     195.433458     180.031727   -1.843720e-002   3.590015e-003   -3.805907e-009   0.000000e+000   -2.563058e-009   1.472355e-010   -1.390085e-009
 5382.747657    5001.240212     198.198163     183.309283   4.826535e-003   -2.797212e-003   -8.996587e-010   0.000000e+000   -1.324296e-010   -9.725979e-010   2.053688e-010
 5379.685632    4999.738672     197.500782     182.446178   -3.499171e-003   1.035113e-004   -1.147502e-009   0.000000e+000   -1.717383e-009   4.876197e-010   8.226216e-011
 5374.072689    4996.082359     202.006448     175.983883   -1.127576e-003   6.727404e-003   -2.492739e-009   0.000000e+000   -1.414434e-009   -7.974740e-010   -2.808310e-010
 5378.380542    5003.855729     197.580112     176.944702   3.018987e-003   2.081307e-003   1.110493e-009   0.000000e+000   8.458443e-010   1.493949e-009   -1.229300e-009
 5385.742268    4996.303569     204.380408     185.058291   3.579831e-003   -6.320548e-003   -2.078558e-010   0.000000e+000   3.323922e-010   -1.704476e-009   1.164228e-009
 5380.929431    4994.751106     203.643303     182.535023   -7.852332e-004   -1.124274e-003   -1.049049e-009   0.000000e+000   -1.191863e-009   -2.582081e-010   4.010216e-010
 5380.597708    5004.052059     197.283348     179.262301   -9.937671e-003   -1.416585e-003   2.856147e-009   0.000000e+000   1.074210e-009   1.118668e-009   6.632683e-010
 5384.041458    4998.063560     203.713074     182.264824   -1.953811e-003   -4.778549e-003   -2.968491e-010   0.000000e+000   1.010475e-009   -6.645132e-010   -6.428112e-010
 5382.629138    4999.526904     203.402948     179.699287   3.362861e-003   -2.768888e-003   2.598240e-009   0.000000e+000   1.533569e-009   1.595094e-009   -5.304224e-010
 5383.089420    4997.773650     201.045386     184.270384   -2.884878e-003   -3.755770e-003   -2.656397e-009   0.000000e+000   -7.110392e-010   -1.496944e-009   -4.484138e-010
 5375.116813    5002.078003     196.715003     176.323807   1.909359e-003   5.750161e-003   -2.064202e-009   0.000000e+000   -6.415150e-010   -5.282184e-010   -8.944682e-010
 5381.826323    5004.948366     196.224356     180.653601   1.345918e-003   -1.996465e-003   -3.841920e-010   0.000000e+000   9.436797e-010   -4.348689e-011   -1.284385e-009
 5382.485049    5003.443956     199.884903     179.156190   -1.830391e-005   -2.852174e-003   1.896047e-009   0.000000e+000   2.023717e-009   3.411559e-010   -4.688252e-010
 5380.560537    5004.085756     196.880074     179.594708   -1.479786e-003   -7.520748e-004   1.889427e-009   0.000000e+000   8.513927e-010   1.144137e-009   -1.061032e-010
 5385.086390    5003.884563     197.110113     184.091714   -2.372399e-003   -6.006531e-003   1.341961e-009   0.000000e+000   6.953903e-010   2.223037e-010   4.242671e-010
 5381.899213    4997.572518     204.034149     180.292545   -2.380371e-003   -2.353971e-003   1.481925e-009   0.000000e+000   8.289068e-010   -2.049267e-010   8.579450e-010
 5383.633150    4998.831329     203.080811     181.721010   4.582862e-004   -4.133356e-003   2.073281e-009   0.000000e+000   1.078619e-009   6.058266e-010   3.888357e-010
 5382.038382    5000.468625     202.460000     179.109757   -1.059165e-002   -3.117143e-003   3.078542e-009   0.000000e+000   1.651158e-009   2.964782e-010   1.130906e-009
 5373.022863    5000.239993     195.018187     177.764683   -2.209603e-002   6.391332e-003   -3.348127e-009   0.000000e+000   -2.983068e-009   1.278049e-009   -1.643108e-009
 5380.092470    5000.505463     198.793611     180.793396   1.310549e-004   -9.649136e-005   -3.939463e-010   0.000000e+000   -3.858519e-010   -4.102137e-010   4.021194e-010
 5387.029181    5002.840838     201.023861     183.164482   -1.000497e-002   -8.791748e-003   2.958716e-009   0.000000e+000   2.194298e-009   -5.642655e-010   1.328683e-009
 5379.915489    4999.429751     196.973658     183.512080   -3.773325e-003   -1.804687e-004   -1.829991e-009   0.000000e+000   -2.208670e-009   3.724955e-011   3.414293e-010
 5379.645868    5004.003212     196.775009     178.867647   7.286371e-003   9.422899e-004   -2.115981e-009   0.000000e+000   5.707925e-010   -1.161236e-009   -1.525537e-009
 5372.539078    4994.360999     203.433718     174.744361   -1.109067e-004   8.566790e-003   -2.453976e-009   0.000000e+000   -1.707237e-009   -6.911938e-010   -5.554589e-011
 5382.612535    4995.580564     203.814574     183.217396   5.630580e-004   -2.955625e-003   -5.216204e-011   0.000000e+000   -6.989444e-010   -6.974656e-010   1.344248e-009
 5373.920644    4999.170856     198.894043     175.855745   -1.546032e-003   6.871493e-003   -1.986829e-009   0.000000e+000   -1.029873e-009   -8.917459e-010   -6.521049e-011
 5381.502138    4999.640748     202.525783     179.335607   2.015856e-005   -1.722073e-003   6.681391e-010   0.000000e+000   1.267155e-009   -4.262679e-010   -1.727482e-010
 5377.158321    5002.783753     197.316282     177.058285   -3.919957e-003   2.974786e-003   3.778950e-010   0.000000e+000   3.295243e-010   9.252210e-012   3.911851e-011
 5377.526327    4999.268764     196.627230     181.630334   3.455520e-003   3.094604e-003   -1.726684e-009   0.000000e+000   -2.387466e-009   -6.074206e-010   1.268202e-009
 5377.662811    4998.310209     200.954608     178.397994   -3.610373e-003   2.418016e-003   -1.347520e-009   0.000000e+000   -5.442702e-010   5.121766e-012   -8.083719e-010
 5378.956363    5001.735136     199.018357     178.202871   2.433586e-003   1.377019e-003   1.327456e-010   0.000000e+000   3.577529e-010   -2.964754e-010   7.146812e-011
 5374.719035    4996.312920     202.979008     175.427107   -2.902562e-003   5.853394e-003   -2.388530e-009   0.000000e+000   -6.608384e-010   -7.766748e-010   -9.510170e-010
 5379.176240    5001.999140     196.768642     180.408458   7.207234e-003   1.475638e-003   -3.017321e-009   0.000000e+000   -4.192745e-010   -1.925206e-009   -6.728404e-010
 5376.168687    5001.070924     198.399734     176.698029   -3.336019e-003   4.154936e-003   -1.087543e-009   0.000000e+000   -7.523523e-011   -1.147632e-009   1.353241e-010
 5380.823722    4996.991448     202.510437     181.321837   5.528263e-004   -9.046145e-004   2.799253e-010   0.000000e+000   -6.617047e-010   4.392334e-010   5.023965e-010
 5380.536857    4995.663907     203.204134     181.668816   -1.198222e-002   -1.497093e-003   -3.263488e-009   0.000000e+000   -7.494972e-010   -1.555503e-009   -9.584882e-010
 5374.776183    5002.396565     196.534161     175.845457   -4.275263e-003   5.686642e-003   -1.201989e-009   0.000000e+000   -7.413810e-010   1.538828e-009   -1.999437e-009
 5378.715056    5000.050370     198.817545     179.847140   1.963970e-003   1.619560e-003   9.036455e-010   0.000000e+000   -8.265412e-010   1.409223e-009   3.209635e-010
 5386.267458    5000.356606     201.910799     184.000054   3.301630e-004   -7.160681e-003   1.738619e-009   0.000000e+000   1.402457e-009   -4.638568e-011   3.825485e-010
 5384.207018    5001.282687     199.573071     183.351259   -8.167105e-003   -5.424791e-003   1.499168e-009   0.000000e+000   4.973930e-010   -7.671851e-010   1.768960e-009
 5374.798545    4998.918219     196.937966     178.942359   -1.287273e-003   5.880855e-003   -2.494716e-009   0.000000e+000   -2.590145e-009   -4.487327e-010   5.441620e-010
 5384.819963    4998.970647     201.636668     184.212648   -1.745191e-004   -5.539848e-003   3.045946e-009   0.000000e+000   4.144865e-010   5.213526e-010   2.110107e-009
 5382.328891    5003.483363     199.664072     179.181456   -4.611577e-003   -3.010716e-003   3.426003e-009   0.000000e+000   1.770395e-009   1.308338e-009   3.472699e-010
 5376.143349    4997.552394     203.219781     175.371174   2.469135e-003   4.611230e-003   7.159997e-010   0.000000e+000   2.741944e-010   5.581755e-010   -1.163702e-010
 5380.020448    4994.171759     203.129966     182.718723   2.477360e-003   1.586964e-004   -7.736838e-010   0.000000e+000   -1.918479e-009   -3.670006e-010   1.511796e-009
 5385.804106    5000.136987     204.713035     180.954084   1.013962e-004   -6.646874e-003   4.981277e-009   0.000000e+000   2.600145e-009   1.855182e-009   5.259497e-010
 5374.701228    5003.199984     196.555771     174.945474   6.255321e-003   6.547934e-003   7.073719e-010   0.000000e+000   -2.407887e-010   2.099405e-009   -1.151244e-009
 5378.162670    5002.801575     197.644513     177.716583   -8.059280e-003   1.516645e-003   3.147267e-009   0.000000e+000   2.031040e-010   1.848269e-009   1.095894e-009
 5381.221418    5001.395124     200.401664     179.424629   1.941662e-003   -1.258788e-003   1.192481e-009   0.000000e+000   8.667787e-010   -1.246563e-010   4.503582e-010
 5376.893459    4997.373844     200.095307     179.424308   -2.542480e-003   3.380443e-003   -1.833344e-009   0.000000e+000   -1.599259e-009   1.631137e-010   -3.971990e-010
 5374.555370    4996.664709     200.780347     177.110314   -8.430330e-003   5.634723e-003   -3.777743e-009   0.000000e+000   -1.536058e-009   -1.374180e-009   -8.675050e-010
 5383.299192    4998.846406     204.319518     180.133268   2.696104e-003   -3.586106e-003   2.581599e-009   0.000000e+000   1.680001e-009   1.491674e-009   -5.900768e-010
 5380.403362    5002.555198     201.039886     176.808278   -8.095962e-003   -1.058183e-003   2.155924e-009   0.000000e+000   2.365453e-009   1.191270e-010   -3.286567e-010
 5380.318277    4999.938260     203.378543     177.001474   9.238278e-003   3.139988e-004   1.750388e-009   0.000000e+000   1.648570e-009   3.260020e-010   -2.241833e-010
 5377.571942    4997.789504     202.706796     177.075642   -4.420943e-003   2.462765e-003   -4.141190e-010   0.000000e+000   1.058604e-010   9.906588e-010   -1.510638e-009
 5381.338189    4999.724161     203.702262     177.911765   -1.274876e-003   -1.629208e-003   1.271454e-009   0.000000e+000   2.067850e-009   -1.506061e-010   -6.457905e-010
 5387.243989    5000.066470     203.421247     183.756272   1.129598e-003   -8.219956e-003   1.296823e-009   0.000000e+000   2.213572e-009   -1.249918e-009   3.331692e-010
 5377.666540    5002.221004     199.598952     175.846583   -6.823767e-003   2.177341e-003   1.441943e-009   0.000000e+000   1.318139e-009   3.008354e-010   -1.770322e-010
 5382.587451    5001.861949     200.118413     180.607089   -9.241502e-003   -3.647468e-003   1.576539e-009   0.000000e+000   1.386691e-009   -7.158608e-010   9.057090e-010
 5373.905603    4994.871299     203.424646     175.609657   -7.941433e-004   6.944145e-003   -2.338067e-009   0.000000e+000   -1.367833e-009   -8.057751e-010   -1.644582e-010
 5372.868816    4997.986158     198.583701     176.298957   4.333702e-003   8.514570e-003   -1.208116e-009   0.000000e+000   -2.178425e-009   7.859368e-010   1.843724e-010
 5381.905751    5003.224704     200.656690     178.024357   -8.377177e-003   -2.802272e-003   4.368914e-009   0.000000e+000   2.221296e-009   1.642422e-009   5.051956e-010
 5379.764007    4999.468068     196.754231     183.541708   3.854411e-003   5.543021e-004   -3.329339e-010   0.000000e+000   -2.205634e-009   -1.658199e-010   2.038520e-009
 5383.399407    5002.946248     197.465189     182.987970   -6.510179e-003   -4.377516e-003   3.129047e-009   0.000000e+000   9.940715e-011   1.897154e-009   1.132485e-009
 5377.392487    5002.809295     199.044488     175.538704   -7.825159e-003   2.418470e-003   2.350864e-009   0.000000e+000   1.095260e-009   7.780724e-010   4.775319e-010
 5382.123782    5000.854990     196.680288     184.588504   1.418932e-002   -1.393589e-003   3.201427e-011   0.000000e+000   -1.279659e-009   3.729722e-010   9.387016e-010
 5374.974657    5001.161392     195.490632     178.322633   -1.146463e-002   4.929281e-003   -3.923433e-009   0.000000e+000   -1.840945e-009   -4.057929e-010   -1.676695e-009
 5379.512401    4998.423787     201.939712     179.148902   9.335843e-004   6.283335e-004   7.559733e-010   0.000000e+000   -5.716770e-011   1.440661e-009   -6.275196e-010
 5379.157615    4995.076844     201.959193     182.121578   -1.178893e-002   9.997252e-005   -1.872754e-009   0.000000e+000   -2.212688e-009   3.232413e-010   1.669299e-011
 5382.033804    5001.702550     197.450353     182.880901   -1.321098e-003   -2.430467e-003   2.782375e-010   0.000000e+000   -4.876950e-010   4.782133e-010   2.877191e-010
 5381.532901    4997.962561     200.424246     183.146094   -3.056453e-003   -1.983527e-003   -1.984717e-009   0.000000e+000   -1.053781e-009   -8.821404e-010   -4.879557e-011
 5380.594286    5004.779461     197.024269     178.790556   -4.315454e-003   -9.992893e-004   2.860001e-009   0.000000e+000   1.187570e-009   1.741433e-009   -6.900082e-011
 5378.394961    4997.646597     201.745081     179.003282   7.268674e-003   2.377330e-003   1.617950e-009   0.000000e+000   -7.647172e-010   1.882763e-009   4.999037e-010
 5381.102820    5004.724199     196.671939     179.706681   4.739801e-003   -9.170148e-004   -8.415339e-010   0.000000e+000   1.266456e-009   -9.614380e-010   -1.146552e-009
 5377.873394    5001.072462     195.644995     181.155937   3.155883e-003   2.673868e-003   -2.152606e-009   0.000000e+000   -1.733211e-009   -1.706955e-009   1.287559e-009
 5376.018629    4999.310130     197.613750     179.094749   -8.232735e-004   4.512309e-003   -1.970517e-009   0.000000e+000   -1.868694e-009   -3.213867e-010   2.195628e-010
 5379.758794    5002.402260     198.777330     178.579204   -2.476394e-004   2.586390e-004   -3.847720e-012   0.000000e+000   8.662832e-010   -6.272252e-010   -2.429058e-010
 5377.043325    4998.797616     201.539903     176.705805   2.478763e-003   3.577677e-003   4.715627e-010   0.000000e+000   1.261310e-010   1.038737e-009   -6.933058e-010
 5381.494974    4998.239889     201.925396     181.329689   1.558547e-004   -1.703881e-003   -1.211899e-009   0.000000e+000   1.023717e-010   -1.168879e-009   -1.453919e-010
 5378.988370    5004.423174     197.798952     176.766244   3.632260e-003   1.428427e-003   1.503311e-009   0.000000e+000   1.318815e-009   1.822439e-009   -1.637942e-009
 5383.664181    5002.280732     199.605737     181.777713   4.804708e-003   -3.849538e-003   -7.914762e-010   0.000000e+000   1.206326e-009   -1.077437e-009   -9.203656e-010
 5371.879264    4998.904883     196.806568     176.167814   -1.367577e-002   8.327307e-003   -3.702384e-009   0.000000e+000   -2.625109e-009   3.725482e-010   -1.449823e-009
 5382.505253    4998.436360     200.385375     183.683517   -1.659268e-003   -2.995949e-003   -4.044841e-011   0.000000e+000   -1.002512e-009   1.524414e-010   8.096224e-010
 5376.370784    4996.261773     201.910255     178.198756   -8.211294e-003   3.563941e-003   -3.570432e-009   0.000000e+000   -1.113766e-009   -1.640295e-009   -8.163704e-010
 5382.549434    5004.620439     196.055517     181.873479   4.812670e-003   -2.570937e-003   -6.543032e-010   0.000000e+000   7.717442e-010   -6.556571e-010   -7.703903e-010
 5378.251299    4999.490868     204.471843     174.288588   3.919654e-003   2.295990e-003   3.804989e-009   0.000000e+000   2.067024e-009   1.525906e-009   2.120584e-010
