-0.001847   -0.000471   0.992957   0.992959        1.572643    1.571271    0.992959        1.568877    -2.891700   0.992959
0.001843   0.000460   0.992928   0.992930        1.568953    1.570333    0.992930        1.568883    0.244625   0.992930
-0.001846   -0.000453   0.992900   0.992901        1.572643    1.571253    0.992901        1.568882    -2.900897   0.992901
0.001817   0.000497   0.992871   0.992872        1.568979    1.570295    0.992872        1.568899    0.267207   0.992872
-0.001781   -0.000536   0.992842   0.992844        1.572578    1.571336    0.992844        1.568923    -2.849544   0.992844
0.001752   0.000547   0.992814   0.992816        1.569044    1.570245    0.992816        1.568947    0.302651   0.992816
-0.001750   -0.000550   0.992786   0.992788        1.572547    1.571351    0.992788        1.568948    -2.836956   0.992788
0.001771   0.000531   0.992758   0.992759        1.569025    1.570262    0.992759        1.568934    0.291143   0.992759
-0.001807   -0.000536   0.992729   0.992731        1.572604    1.571336    0.992731        1.568898    -2.853404   0.992731
0.001822   0.000502   0.992701   0.992703        1.568974    1.570291    0.992703        1.568893    0.268760   0.992703
-0.001845   -0.000428   0.992674   0.992676        1.572641    1.571227    0.992676        1.568889    -2.913747   0.992676
0.001840   0.000393   0.992646   0.992648        1.568956    1.570400    0.992648        1.568901    0.210451   0.992648
-0.001761   -0.000387   0.992618   0.992620        1.572557    1.571186    0.992620        1.568980    -2.925419   0.992620
0.001702   0.000344   0.992592   0.992594        1.569095    1.570450    0.992594        1.569047    0.199529   0.992594
-0.001746   -0.000315   0.992573   0.992574        1.572542    1.571114    0.992574        1.569009    -2.963060   0.992574
0.001740   0.000320   0.992545   0.992547        1.569056    1.570474    0.992547        1.569013    0.181926   0.992547
-0.001757   -0.000326   0.992519   0.992520        1.572553    1.571125    0.992520        1.568996    -2.958190   0.992520
0.001756   0.000306   0.992493   0.992495        1.569040    1.570488    0.992495        1.569001    0.172510   0.992495
-0.001772   -0.000329   0.992467   0.992469        1.572568    1.571128    0.992469        1.568981    -2.958113   0.992469
0.001737   0.000343   0.992442   0.992444        1.569060    1.570450    0.992444        1.569013    0.195211   0.992444
-0.001708   -0.000347   0.992417   0.992419        1.572504    1.571146    0.992419        1.569040    -2.941339   0.992419
0.001739   0.000437   0.992392   0.992394        1.569057    1.570356    0.992394        1.568989    0.246033   0.992394
-0.001614   -0.000546   0.992367   0.992368        1.572410    1.571347    0.992368        1.569079    -2.815334   0.992368
0.001591   0.000473   0.992341   0.992342        1.569206    1.570319    0.992342        1.569124    0.289172   0.992342
-0.001640   -0.000500   0.992316   0.992317        1.572436    1.571300    0.992317        1.569069    -2.845705   0.992317
0.001643   0.000485   0.992290   0.992291        1.569153    1.570307    0.992291        1.569070    0.287135   0.992291
-0.001627   -0.000533   0.992266   0.992267        1.572424    1.571333    0.992267        1.569071    -2.825199   0.992267
0.001602   0.000399   0.992241   0.992242        1.569195    1.570395    0.992242        1.569133    0.243892   0.992242
-0.001546   -0.000407   0.992216   0.992218        1.572343    1.571206    0.992218        1.569185    -2.884286   0.992218
0.001504   0.000382   0.992211   0.992213        1.569292    1.570412    0.992213        1.569232    0.248474   0.992213
-0.001472   -0.000373   0.992188   0.992189        1.572268    1.571172    0.992189        1.569266    -2.893643   0.992189
0.001482   0.000355   0.992164   0.992165        1.569314    1.570439    0.992165        1.569260    0.234919   0.992165
-0.001507   -0.000373   0.992141   0.992142        1.572303    1.571172    0.992142        1.569232    -2.899047   0.992142
0.001495   0.000409   0.992118   0.992119        1.569301    1.570384    0.992119        1.569234    0.267016   0.992119
-0.001479   -0.000429   0.992094   0.992095        1.572276    1.571229    0.992095        1.569244    -2.859283   0.992095
0.001462   0.000429   0.992070   0.992071        1.569334    1.570364    0.992071        1.569260    0.285126   0.992071
-0.001492   -0.000412   0.992068   0.992069        1.572288    1.571212    0.992069        1.569236    -2.871977   0.992069
0.001490   0.000388   0.992046   0.992047        1.569307    1.570405    0.992047        1.569245    0.254936   0.992047
-0.001468   -0.000365   0.992024   0.992025        1.572264    1.571164    0.992025        1.569272    -2.897778   0.992025
0.001437   0.000351   0.992000   0.992001        1.569359    1.570442    0.992001        1.569305    0.239825   0.992001
-0.001431   -0.000349   0.991978   0.991979        1.572228    1.571148    0.991979        1.569311    -2.902710   0.991979
0.001451   0.000338   0.991955   0.991956        1.569345    1.570456    0.991956        1.569294    0.228501   0.991956
-0.001465   -0.000386   0.991933   0.991934        1.572261    1.571186    0.991934        1.569269    -2.883724   0.991934
0.001404   0.000397   0.991931   0.991932        1.569393    1.570396    0.991932        1.569326    0.275384   0.991932
-0.001371   -0.000389   0.991910   0.991911        1.572167    1.571188    0.991911        1.569360    -2.865152   0.991911
0.001295   0.000375   0.991889   0.991889        1.569501    1.570418    0.991889        1.569437    0.281837   0.991889
-0.001258   -0.000359   0.991868   0.991869        1.572054    1.571159    0.991869        1.569477    -2.863392   0.991869
0.001214   0.000268   0.991847   0.991847        1.569582    1.570526    0.991847        1.569543    0.217302   0.991847
-0.001180   -0.000215   0.991826   0.991827        1.571977    1.571013    0.991827        1.569587    -2.961201   0.991827
0.001219   0.000192   0.991806   0.991806        1.569577    1.570603    0.991806        1.569552    0.156243   0.991806
-0.001215   -0.000187   0.991786   0.991787        1.572011    1.570984    0.991787        1.569557    -2.989177   0.991787
0.001182   0.000172   0.991767   0.991768        1.569614    1.570623    0.991768        1.569592    0.144096   0.991768
