-1.4625000	-1.3875000	-1.3125000	-1.2375000	-1.1625000	-1.0875000	-1.0125000	-0.9375000	-0.8625000	-0.7875000	-0.7125000	-0.6375000	-0.5625000	-0.4875000	-0.4125000	-0.3375000	-0.2625000	-0.1875000	-0.1125000	-0.0375000	 0.0375000	 0.1125000	 0.1875000	 0.2625000	 0.3375000	 0.4125000	 0.4875000	 0.5625000	 0.6375000	 0.7125000	 0.7875000	 0.8625000	 0.9375000	 1.0125000	 1.0875000	 1.1625000	 1.2375000	 1.3125000	 1.3875000	 1.4625000	
 1.188	9.130E-01	7.081E-01	7.022E-01	7.571E-01	7.509E-01	7.796E-01	8.963E-01	8.294E-01	7.811E-01	8.816E-01	9.836E-01	9.108E-01	9.385E-01	8.245E-01	7.948E-01	9.402E-01	7.735E-01	9.774E-01	8.615E-01	8.032E-01	8.266E-01	8.639E-01	8.836E-01	7.703E-01	9.304E-01	8.675E-01	9.772E-01	8.783E-01	9.800E-01	9.863E-01	7.867E-01	9.064E-01	8.693E-01	9.018E-01	7.255E-01	8.481E-01	9.280E-01	5.739E-01	8.460E-01	8.011E-01	
 1.312	9.884E-01	9.259E-01	9.282E-01	8.498E-01	8.193E-01	8.637E-01	8.730E-01	7.643E-01	9.333E-01	7.500E-01	9.135E-01	9.394E-01	9.228E-01	8.622E-01	6.863E-01	7.199E-01	8.268E-01	9.739E-01	8.594E-01	7.243E-01	7.356E-01	7.717E-01	9.298E-01	8.104E-01	8.794E-01	8.995E-01	7.993E-01	9.188E-01	9.036E-01	9.838E-01	9.380E-01	9.388E-01	8.374E-01	9.293E-01	7.943E-01	8.120E-01	8.664E-01	9.225E-01	9.719E-01	5.810E-01	
 1.438	9.074E-01	8.984E-01	8.368E-01	8.257E-01	9.847E-01	9.166E-01	7.052E-01	9.440E-01	9.063E-01	8.821E-01	7.533E-01	8.847E-01	8.904E-01	7.661E-01	8.897E-01	7.627E-01	8.793E-01	9.358E-01	7.588E-01	8.725E-01	7.884E-01	7.567E-01	8.302E-01	8.836E-01	7.968E-01	8.134E-01	9.201E-01	7.074E-01	8.301E-01	7.943E-01	9.721E-01	7.567E-01	8.598E-01	5.893E-01	9.251E-01	9.873E-01	9.322E-01	8.484E-01	8.920E-01	9.078E-01	
 1.562	9.115E-01	7.951E-01	8.752E-01	8.799E-01	9.161E-01	8.506E-01	8.790E-01	9.384E-01	9.355E-01	9.242E-01	8.315E-01	7.844E-01	6.714E-01	8.212E-01	8.715E-01	7.420E-01	8.330E-01	8.761E-01	8.742E-01	8.960E-01	8.492E-01	9.341E-01	9.399E-01	7.629E-01	8.885E-01	8.992E-01	8.052E-01	8.097E-01	8.929E-01	8.833E-01	9.309E-01	8.848E-01	8.732E-01	9.733E-01	8.825E-01	9.365E-01	8.646E-01	9.266E-01	9.849E-01	8.536E-01	
 1.688	9.200E-01	8.457E-01	8.685E-01	7.525E-01	8.164E-01	8.240E-01	8.748E-01	8.764E-01	8.573E-01	7.909E-01	8.868E-01	7.679E-01	7.819E-01	8.275E-01	9.823E-01	7.194E-01	8.892E-01	7.624E-01	8.313E-01	9.363E-01	9.855E-01	8.386E-01	8.934E-01	7.311E-01	7.289E-01	9.878E-01	9.118E-01	9.192E-01	9.138E-01	8.844E-01	9.766E-01	7.759E-01	9.168E-01	8.700E-01	8.282E-01	9.012E-01	8.216E-01	9.060E-01	9.818E-01	8.857E-01	
 1.812	8.523E-01	8.382E-01	8.285E-01	8.064E-01	8.631E-01	8.075E-01	7.984E-01	8.864E-01	7.939E-01	9.090E-01	7.986E-01	8.695E-01	7.740E-01	9.155E-01	9.296E-01	8.315E-01	8.840E-01	7.533E-01	8.905E-01	9.832E-01	7.874E-01	7.747E-01	8.383E-01	8.750E-01	8.719E-01	6.963E-01	9.729E-01	8.620E-01	9.249E-01	9.778E-01	8.895E-01	9.765E-01	8.683E-01	9.870E-01	8.556E-01	8.375E-01	9.233E-01	7.229E-01	8.809E-01	8.795E-01	
 1.938	9.299E-01	8.613E-01	8.443E-01	9.190E-01	9.188E-01	9.030E-01	8.683E-01	7.864E-01	8.925E-01	7.678E-01	7.238E-01	8.728E-01	8.240E-01	7.588E-01	8.826E-01	8.800E-01	8.907E-01	8.563E-01	6.736E-01	8.830E-01	8.353E-01	8.426E-01	7.386E-01	8.390E-01	9.187E-01	9.201E-01	8.139E-01	8.782E-01	8.695E-01	8.309E-01	8.598E-01	7.585E-01	8.682E-01	7.446E-01	8.463E-01	8.566E-01	9.113E-01	7.070E-01	7.712E-01	7.398E-01	
 2.062	5.009E-01	8.737E-01	8.455E-01	7.682E-01	9.668E-01	9.358E-01	8.340E-01	8.640E-01	8.477E-01	9.772E-01	9.207E-01	7.445E-01	8.688E-01	8.715E-01	8.470E-01	7.040E-01	9.378E-01	8.768E-01	9.025E-01	8.039E-01	8.149E-01	8.566E-01	9.081E-01	9.244E-01	7.322E-01	9.146E-01	8.354E-01	9.802E-01	9.069E-01	9.143E-01	8.995E-01	9.911E-01	8.866E-01	9.866E-01	7.281E-01	8.572E-01	8.061E-01	8.455E-01	9.318E-01	9.228E-01	
 2.188	9.072E-01	8.254E-01	9.864E-01	8.930E-01	7.730E-01	8.152E-01	8.825E-01	8.587E-01	7.275E-01	7.097E-01	8.360E-01	9.885E-01	9.242E-01	8.800E-01	8.489E-01	7.465E-01	8.538E-01	8.083E-01	8.995E-01	9.778E-01	9.100E-01	8.804E-01	8.362E-01	8.849E-01	8.495E-01	8.709E-01	9.775E-01	9.283E-01	8.402E-01	9.805E-01	8.457E-01	8.021E-01	8.053E-01	9.830E-01	9.633E-01	9.237E-01	9.923E-01	9.161E-01	8.567E-01	9.832E-01	
 2.312	5.489E-01	9.741E-01	8.056E-01	9.299E-01	9.283E-01	7.433E-01	8.307E-01	9.102E-01	8.305E-01	8.408E-01	6.957E-01	7.007E-01	8.541E-01	9.693E-01	7.980E-01	8.867E-01	8.579E-01	7.824E-01	9.170E-01	9.130E-01	7.357E-01	9.196E-01	9.893E-01	9.826E-01	8.790E-01	6.191E-01	9.254E-01	7.475E-01	9.880E-01	9.267E-01	9.864E-01	8.983E-01	9.146E-01	9.790E-01	9.895E-01	9.781E-01	7.368E-01	9.146E-01	8.822E-01	8.873E-01	
